species,accession,title,length,organism,taxid,create_date,update_date,gi,extra,subtype,subname,locus
Gracilaria salicornia,NC_023785,"Gracilaria salicornia chloroplast, complete genome",179757,,172968,2014/03/20,2023/04/03,595789371,gi|595789371|ref|NC_023785.1||gnl|NCBI_GENOMES|35871[595789371],,,chloroplast
Gracilaria salicornia,NC_023784,"Gracilaria salicornia mitochondrion, complete genome",25272,,172968,2014/03/20,2023/04/03,595789345,gi|595789345|ref|NC_023784.1||gnl|NCBI_GENOMES|35870[595789345],,,mitochondrial
Gracilaria salicornia,MH028783,"Gracilaria salicornia isolate A21H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1311,,172968,2023/03/31,2023/03/31,1624762885,gi|1624762885|gb|MH028783.1|[1624762885],,,28S/LSU
Gracilaria salicornia,MH028782,"Gracilaria salicornia isolate A20H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1311,,172968,2023/03/31,2023/03/31,1624762884,gi|1624762884|gb|MH028782.1|[1624762884],,,28S/LSU
Gracilaria salicornia,MH028781,"Gracilaria salicornia isolate 146H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1308,,172968,2023/03/31,2023/03/31,1624762883,gi|1624762883|gb|MH028781.1|[1624762883],,,28S/LSU
Gracilaria salicornia,MH028780,"Gracilaria salicornia isolate 153H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",1215,,172968,2023/03/31,2023/03/31,1624762882,gi|1624762882|gb|MH028780.1|[1624762882],,,18S/SSU
Gracilaria salicornia,MH028779,"Gracilaria salicornia isolate 76H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1294,,172968,2023/03/31,2023/03/31,1624762881,gi|1624762881|gb|MH028779.1|[1624762881],,,28S/LSU
Gracilaria salicornia,MH028778,"Gracilaria salicornia isolate 149H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1309,,172968,2023/03/31,2023/03/31,1624762880,gi|1624762880|gb|MH028778.1|[1624762880],,,28S/LSU
Gracilaria salicornia,MH028777,"Gracilaria salicornia isolate 148H 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",1309,,172968,2023/03/31,2023/03/31,1624762879,gi|1624762879|gb|MH028777.1|[1624762879],,,28S/LSU
Gracilaria salicornia,MH028769,"Gracilaria salicornia isolate A21H cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial",1323,,172968,2023/03/31,2023/03/31,1624762870,gi|1624762870|gb|MH028769.1|[1624762870],,,COI/cox1
Gracilaria salicornia,MH028768,"Gracilaria salicornia isolate A20H cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial",1323,,172968,2023/03/31,2023/03/31,1624762868,gi|1624762868|gb|MH028768.1|[1624762868],,,COI/cox1
Gracilaria salicornia,MH028767,"Gracilaria salicornia isolate 146H cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial",1323,,172968,2023/03/31,2023/03/31,1624762866,gi|1624762866|gb|MH028767.1|[1624762866],,,COI/cox1
Gracilaria salicornia,MH028766,"Gracilaria salicornia isolate 153H cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial",1323,,172968,2023/03/31,2023/03/31,1624762864,gi|1624762864|gb|MH028766.1|[1624762864],,,COI/cox1
Gracilaria salicornia,MH028765,"Gracilaria salicornia isolate 76H cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial",1323,,172968,2023/03/31,2023/03/31,1624762862,gi|1624762862|gb|MH028765.1|[1624762862],,,COI/cox1
Gracilaria salicornia,MH028764,"Gracilaria salicornia isolate 149H cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial",1323,,172968,2023/03/31,2023/03/31,1624762860,gi|1624762860|gb|MH028764.1|[1624762860],,,COI/cox1
Gracilaria salicornia,MH028763,"Gracilaria salicornia isolate 148H cytochrome oxidase subunit I (cox1) gene, partial cds; mitochondrial",1323,,172968,2023/03/31,2023/03/31,1624762858,gi|1624762858|gb|MH028763.1|[1624762858],,,COI/cox1
Gracilaria salicornia,OP297568,"Gracilaria salicornia isolate LM19041902 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial",645,,172968,2022/11/26,2022/11/26,2333749258,gi|2333749258|gb|OP297568.1|[2333749258],,,mitochondrial
Gracilaria salicornia,OM468899,"Gracilaria salicornia voucher US:BLB_1278 large subunit ribosomal RNA gene, partial sequence",597,,172968,2022/02/07,2022/02/07,2186388395,gi|2186388395|gb|OM468899.1|[2186388395],,,other
Gracilaria salicornia,HQ422328,"Gracilaria salicornia voucher ARS00662 28S ribosomal RNA gene, partial sequence",601,,172968,2011/03/27,2021/10/13,326535084,gi|326535084|gb|HQ422328.1|[326535084],,,28S/LSU
Gracilaria salicornia,HQ422315,"Gracilaria salicornia voucher ARS00157 28S ribosomal RNA gene, partial sequence",607,,172968,2011/03/27,2021/10/13,326535071,gi|326535071|gb|HQ422315.1|[326535071],,,28S/LSU
Gracilaria salicornia,HQ422218,"Gracilaria salicornia voucher ARS03952 28S ribosomal RNA gene, partial sequence",647,,172968,2011/03/27,2021/10/13,326534974,gi|326534974|gb|HQ422218.1|[326534974],,,28S/LSU
Gracilaria salicornia,HQ422078,"Gracilaria salicornia voucher ARS03023 28S ribosomal RNA gene, partial sequence",647,,172968,2011/03/27,2021/10/13,326534834,gi|326534834|gb|HQ422078.1|[326534834],,,28S/LSU
Gracilaria salicornia,HQ421995,"Gracilaria salicornia voucher ARS03201 28S ribosomal RNA gene, partial sequence",647,,172968,2011/03/27,2021/10/13,326534751,gi|326534751|gb|HQ421995.1|[326534751],,,28S/LSU
Gracilaria salicornia,HQ421994,"Gracilaria salicornia voucher ARS03200 28S ribosomal RNA gene, partial sequence",647,,172968,2011/03/27,2021/10/13,326534750,gi|326534750|gb|HQ421994.1|[326534750],,,28S/LSU
Gracilaria salicornia,HQ421769,"Gracilaria salicornia voucher ARS02207 28S ribosomal RNA gene, partial sequence",647,,172968,2011/03/27,2021/10/13,326534525,gi|326534525|gb|HQ421769.1|[326534525],,,28S/LSU
Gracilaria salicornia,MT939895,"Gracilaria salicornia voucher CUPVOUCHER-Grsa-2020-1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",834,,172968,2021/10/09,2021/10/09,2105622526,gi|2105622526|gb|MT939895.1|[2105622526],,,rbcL
Gracilaria salicornia,MT939890,"Gracilaria salicornia voucher CUPVOUCHER-Grsa-2020-1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",678,,172968,2021/10/09,2021/10/09,2105622515,gi|2105622515|gb|MT939890.1|[2105622515],,,COI/cox1
Gracilaria salicornia,MW511131,"Gracilaria salicornia voucher MADA18ALG469 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",542,,172968,2021/09/27,2021/09/27,2098693880,gi|2098693880|gb|MW511131.1|[2098693880],,,rbcL
Gracilaria salicornia,MZ336093,"Gracilaria salicornia voucher #FG134 mitochondrion, complete genome",25340,,172968,2021/09/14,2021/09/14,2090995951,gi|2090995951|gb|MZ336093.1|[2090995951],,,mitochondrial
Gracilaria salicornia,MZ336067,"Gracilaria salicornia voucher #FG134 chloroplast, complete genome",179752,,172968,2021/09/14,2021/09/14,2090993645,gi|2090993645|gb|MZ336067.1|[2090993645],,,chloroplast
Gracilaria salicornia,MW275902,"Gracilaria salicornia ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; plastid",595,,172968,2021/05/31,2021/05/31,2045472659,gi|2045472659|gb|MW275902.1|[2045472659],,,rbcL
Gracilaria salicornia,MN920330,"Gracilaria salicornia voucher TP4I017 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",669,,172968,2021/03/31,2021/03/31,2018315353,gi|2018315353|gb|MN920330.1|[2018315353],,,rbcL
Gracilaria salicornia,MN920327,"Gracilaria salicornia voucher TP4I006 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",678,,172968,2021/03/31,2021/03/31,2018315347,gi|2018315347|gb|MN920327.1|[2018315347],,,rbcL
Gracilaria salicornia,MT478076,"Gracilaria salicornia isolate DBIS12 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chloroplast",1434,,172968,2020/10/12,2020/10/12,1913589854,gi|1913589854|gb|MT478076.1|[1913589854],,,rbcL
Gracilaria salicornia,EF033615,"Gracilaria salicornia voucher GWS002001 large subunit ribosomal RNA gene, partial sequence",2782,,172968,2006/10/31,2020/04/13,116734139,gi|116734139|gb|EF033615.1|[116734139],,,other
Gracilaria salicornia,EF033559,"Gracilaria salicornia voucher GWS002001 elongation factor 2 (EF2) gene, partial cds",1684,,172968,2006/10/31,2020/04/13,116734064,gi|116734064|gb|EF033559.1|[116734064],,,other
Gracilaria salicornia,MK461154,"Gracilaria salicornia cytochrome oxidase subunit 2 (cox2) gene, partial cds; mitochondrial",508,,172968,2019/08/26,2019/08/26,1727425121,gi|1727425121|gb|MK461154.1|[1727425121],,,mitochondrial
Gracilaria salicornia,MK461152,"Gracilaria salicornia cytochrome oxidase subunit 2 (cox2) gene, partial cds; mitochondrial",538,,172968,2019/08/26,2019/08/26,1727425117,gi|1727425117|gb|MK461152.1|[1727425117],,,mitochondrial
Gracilaria salicornia,MK461148,"Gracilaria salicornia cytochrome oxidase subunit 2 (cox2) and cytochrome oxidase subunit 3 (cox3) genes, partial cds; mitochondrial",329,,172968,2019/08/26,2019/08/26,1727425104,gi|1727425104|gb|MK461148.1|[1727425104],,,mitochondrial
Gracilaria salicornia,MG746409,"Gracilaria salicornia clone sali2_RH1 retrotransposon Ty1-copia-like, partial sequence",797,,172968,2019/02/28,2019/02/28,1569047572,gi|1569047572|gb|MG746409.1|[1569047572],,,other
Gracilaria salicornia,MG746408,"Gracilaria salicornia clone Mb21E1 retrotransposon Ty1-copia-like, partial sequence",258,,172968,2019/02/28,2019/02/28,1569047571,gi|1569047571|gb|MG746408.1|[1569047571],,,other
Gracilaria salicornia,MG746407,"Gracilaria salicornia clone Mb21C5 retrotransposon Ty1-copia-like, partial sequence",264,,172968,2019/02/28,2019/02/28,1569047570,gi|1569047570|gb|MG746407.1|[1569047570],,,other
Gracilaria salicornia,MG746406,"Gracilaria salicornia clone Mb21A1 retrotransposon Ty1-copia-like, partial sequence",258,,172968,2019/02/28,2019/02/28,1569047569,gi|1569047569|gb|MG746406.1|[1569047569],,,other
Gracilaria salicornia,MG746405,"Gracilaria salicornia clone Mb21A6 retrotransposon Ty1-copia-like, partial sequence",258,,172968,2019/02/28,2019/02/28,1569047568,gi|1569047568|gb|MG746405.1|[1569047568],,,other
Gracilaria salicornia,MG680737,"Gracilaria salicornia isolate ma2 small subunit ribosomal RNA gene, partial sequence",632,,172968,2017/12/20,2017/12/20,1314675766,gi|1314675766|gb|MG680737.1|[1314675766],,,other
Gracilaria salicornia,KY774626,"Gracilaria salicornia isolate BSS2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961207,gi|1284961207|gb|KY774626.1|[1284961207],,,COI/cox1
Gracilaria salicornia,KY774625,"Gracilaria salicornia isolate P2CS2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961205,gi|1284961205|gb|KY774625.1|[1284961205],,,COI/cox1
Gracilaria salicornia,KY774624,"Gracilaria salicornia isolate LLS3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961203,gi|1284961203|gb|KY774624.1|[1284961203],,,COI/cox1
Gracilaria salicornia,KY774623,"Gracilaria salicornia isolate KVS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961201,gi|1284961201|gb|KY774623.1|[1284961201],,,COI/cox1
Gracilaria salicornia,KY774622,"Gracilaria salicornia isolate SNS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961199,gi|1284961199|gb|KY774622.1|[1284961199],,,COI/cox1
Gracilaria salicornia,KY774621,"Gracilaria salicornia isolate THS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961197,gi|1284961197|gb|KY774621.1|[1284961197],,,COI/cox1
Gracilaria salicornia,KY774620,"Gracilaria salicornia isolate DSS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961195,gi|1284961195|gb|KY774620.1|[1284961195],,,COI/cox1
Gracilaria salicornia,KY774619,"Gracilaria salicornia isolate PNS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961193,gi|1284961193|gb|KY774619.1|[1284961193],,,COI/cox1
Gracilaria salicornia,KY774618,"Gracilaria salicornia isolate BSS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961191,gi|1284961191|gb|KY774618.1|[1284961191],,,COI/cox1
Gracilaria salicornia,KY774617,"Gracilaria salicornia isolate UCS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961189,gi|1284961189|gb|KY774617.1|[1284961189],,,COI/cox1
Gracilaria salicornia,KY774616,"Gracilaria salicornia isolate UBS3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961187,gi|1284961187|gb|KY774616.1|[1284961187],,,COI/cox1
Gracilaria salicornia,KY774615,"Gracilaria salicornia isolate UBS2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961185,gi|1284961185|gb|KY774615.1|[1284961185],,,COI/cox1
Gracilaria salicornia,KY774614,"Gracilaria salicornia isolate UBS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961183,gi|1284961183|gb|KY774614.1|[1284961183],,,COI/cox1
Gracilaria salicornia,KY774613,"Gracilaria salicornia isolate TUS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961181,gi|1284961181|gb|KY774613.1|[1284961181],,,COI/cox1
Gracilaria salicornia,KY774612,"Gracilaria salicornia isolate SGS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961179,gi|1284961179|gb|KY774612.1|[1284961179],,,COI/cox1
Gracilaria salicornia,KY774611,"Gracilaria salicornia isolate PNS2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961177,gi|1284961177|gb|KY774611.1|[1284961177],,,COI/cox1
Gracilaria salicornia,KY774610,"Gracilaria salicornia isolate P2CS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961175,gi|1284961175|gb|KY774610.1|[1284961175],,,COI/cox1
Gracilaria salicornia,KY774609,"Gracilaria salicornia isolate LTS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961173,gi|1284961173|gb|KY774609.1|[1284961173],,,COI/cox1
Gracilaria salicornia,KY774608,"Gracilaria salicornia isolate IBS3 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961171,gi|1284961171|gb|KY774608.1|[1284961171],,,COI/cox1
Gracilaria salicornia,KY774607,"Gracilaria salicornia isolate IBS2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961169,gi|1284961169|gb|KY774607.1|[1284961169],,,COI/cox1
Gracilaria salicornia,KY774606,"Gracilaria salicornia isolate IBS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961167,gi|1284961167|gb|KY774606.1|[1284961167],,,COI/cox1
Gracilaria salicornia,KY774605,"Gracilaria salicornia isolate GFS2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961165,gi|1284961165|gb|KY774605.1|[1284961165],,,COI/cox1
Gracilaria salicornia,KY774604,"Gracilaria salicornia isolate GSF1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961163,gi|1284961163|gb|KY774604.1|[1284961163],,,COI/cox1
Gracilaria salicornia,KY774603,"Gracilaria salicornia isolate CLS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961161,gi|1284961161|gb|KY774603.1|[1284961161],,,COI/cox1
Gracilaria salicornia,KY774602,"Gracilaria salicornia isolate CGS2 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961159,gi|1284961159|gb|KY774602.1|[1284961159],,,COI/cox1
Gracilaria salicornia,KY774601,"Gracilaria salicornia isolate CGS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961157,gi|1284961157|gb|KY774601.1|[1284961157],,,COI/cox1
Gracilaria salicornia,KY774600,"Gracilaria salicornia isolate BUS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961155,gi|1284961155|gb|KY774600.1|[1284961155],,,COI/cox1
Gracilaria salicornia,KY774599,"Gracilaria salicornia isolate BRS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961153,gi|1284961153|gb|KY774599.1|[1284961153],,,COI/cox1
Gracilaria salicornia,KY774598,"Gracilaria salicornia isolate TGS1 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",669,,172968,2017/12/06,2017/12/06,1284961151,gi|1284961151|gb|KY774598.1|[1284961151],,,COI/cox1
